index	key_guid	english	japanese	korean
958	E163105B4441C89AD77DB595A0E11158	SYSTEM WARNING: DATA CONFLICT IDENTIFIED.\r\n\r\nTarget cassette contains an active recording.\r\n\r\n Beginning a new imprint will erase all previously stored information.\r\n\r\nConfirm with enter to overwrite.	システム警告：データの競合を検出。\r\n \r\n対象カセットには既存の記録があります。\r\n \r\n新たな書き込みを開始すると、既存データはすべて失われます。\r\n \r\n上書きするには Enter を押してください。	시스템 경고：데이터 충돌을 감지.\r\n \r\n대상 카세트에는 기존 기록이 있습니다.\r\n \r\n새로운 기록을 시작하면, 기존 데이터는 모두 사라집니다.\r\n \r\n덮어쓰려면 Enter를 누르십시오.
959	061765844DF5FA523E7A4C89D2251849	Sad.	悲しみ。	슬픔.
960	4320563440630100EFD2E683106F7F55	Safety.	安全。	안전.
961	83044B8B42E37A4DF16A3BB133B1D0A8	Salvation is not something to be found through prayer or by chance.	救済は 祈りや偶然で得られるものではナイ	구원은 기도나 우연으로 얻을 수 있는 것이 아니다
962	61EBBA70493E211288187BA224BBE818	Sam Burton\r\n	Sam Burton\r	Sam Burton\r
963	CE33421A4CE3B2281F4E21BB2C31F834	Sam De Boeck\r\n	Sam De Boeck\r	Sam De Boeck\r
964	28B31747463F8340D34814877670D64B	Save us both before this all falls apart.	全てが崩れ去る前ニ 私と息子を救うノダ	모든 것이 무너져 내리기 전에 나와 아들을 구하는 것이다
965	2FF9178641D7ED35ABB84C8C54ADCB74	Scavenged from a corpse. The cold truth of the world is that for some it's simply too late. 	死体から回収したモノ。どうあっても救えない者がイル、それがこの世の冷酷な現実。 	시체에서 회수한 것. 어떻게 해도 구할 수 없는 자가 있다, 그것이 이 세상의 냉혹한 현실이다.
966	0E9CC9F043FF6B6BC099EF8DCC8ABD27	Screen mode........	がめんモード・・・・・・	화면 모드・・・・・・
967	80FAEADC4BB8E81A382EC5935C3F8E69	Secure\r\nSecure\r\nDetected	安定\r\n維持\r\nなし	안정\r\n유지\r\n없음
968	D552F11C4E5C6B3E3092D79B2B2FB092	Seismic Sensors	地層センサー	지층 센서
969	50125C2E489FCC14F82025BF349EC8D6	Seismic data encoded.\r\nTake out cassette.	地層データ記録完了。\r\nカセットを取り外してください。	지층 데이터 기록 완료.\r\n카세트를 분리해 주십시오.
970	31076F1F4FD1B84472A20FB26D3926C4	Seismic data found.	地層データを検出。	지층 데이터를 검출.
971	9433D6854D10380A5FB400A26D00AA9D	Seismic data found.\r\nRecording will overwrite the existing memory.	地層データを検出。\r\n既存の記録が上書きされます。	지층 데이터를 검출.\r\n기존 기록이 덮어쓰기됩니다.
972	C210F54E4EA3ACAF1544C99C24EFE92C	Senior Producer\r\n	Senior Producer\r	Senior Producer\r
973	80168D6E44C5C674712390A198373FE3	September 1982	1982年9月	1982년 9월
974	0B3D9C4C4B0E9C02F81FC3A145E35955	"Sergei Voronov\r\n""Yeah it was a bit warm down there...""\r\nDepth Achieved: 3042 meters\r\nJuly 14, 1954"	セルゲイ・ヴォロノフ\r\n『まあ、地下は少々暑かったがね…』\r\n到達深度：3,042m\r\n1954 年 7 月 14 日	세르게이 보로노프\r\n『뭐, 지하는 좀 더웠지만 말이야…』\r\n도달 심도: 3,042m\r\n1954년 7월 14일
975	E33C816B4EB3DD91D2809389C367643D	Server link: Local node (cable)	接続サーバー：ローカル（有線）	접속 서버: 로컬(유선)
976	F8C079564F43E8C8BD4A36A099D7C727	Set your son free.	息子を自由にする。	아들을 자유롭게 하라.
977	73EE0D4C40015B7D51013083A3941343	Shh,  I know.	ああ 分かってるよ	그래 알고 있어
978	7F7A9E1E452C7ABBB49128950D9D94CA	Signal Strength	信号強度	신호 강도
979	07C85D2E4A0DAF58BAA5C8BB40A0EA50	Signal exposure leaves imprint on retina.	信号に曝露されると網膜に跡が残る。	신호에 노출되면 망막에 흔적이 남는다.
980	54A8501E43C3E353630A0087D1B71602	Since when has anything worthwhile ever been easy?	簡単に手に入るものに 価値はないダロウ？	쉽게 손에 넣을 수 있는 것에 가치는 없겠지?
981	0C95EB0248BA49654AF47EB2C0672FFF	So Kaminskyi used the old war torpedoes to blast his way in through the hull.	カミンスキーは 旧式の土雷で船体を破壊して突入します	카민스키는 구식 어뢰로 선체를 파괴하고 돌입합니다
982	62C158394846A1BDC3F33F844D43D370	So take the ewer.	ならば 水差しを取レ	그렇다면 물주전자를 가져가라
983	DB06218C4F96A031F3DD708C3C53CA88	So that I can bring him back to you.	彼を 君のもとへ連れ戻してヤレル	그를 네 곁으로 데려와 줄 수 있어
984	4374D5F842558435674789AB39ED9F2D	Some kids were mean to me at kindergarten today.\r\nThey laughed at me and didn’t let me play.\r\nI felt really sad and wanted to go home.\r\nDad is never mean.	きょう、ようちえんでイジワルされた。\nわらわれて、アソビにいれてもらえなかった。\nかなしくて、かえりたくなった。\nパパはぜったいイジワルしないから。	오늘 유치원에서 괴롭힘당했어.\n다들 웃고, 놀이에 끼워주지 않았어.\n슬퍼서, 집에 가고 싶어졌어.\n아빠는 절대 괴롭히지 않으니까.
985	339732C54FB94F4D59806C9158A9084B	Some things just can't be solved. 	解決不能なことも あるというのに	해결할 수 없는 일도 있는데 말이야
986	C38DA2A246C565FFAE3488802C4D48A8	Soon the wait is over.	もう待つ必要はナイ	더는 기다릴 필요 없다
987	57B932E244AD5835D058EBA96D6DDA35	Sprint - Shift	走る - Shift	달리기 - Shift
988	3EA9AE6648E643B7541FF0AD57C9063C	Stabilizers	安定化装置	안정화 장치
989	A64344CE4505D1C8FDC8B880E08A2E98	Standard pack. Crew-issued comfort, always running low.	いつもの一箱。乗員に支給される嗜好品だが、常に不足している。	늘 똑같은 한 갑. 승조원에게 지급되는 기호품이지만, 항상 부족하다.
990	9C5E4F2046D7DCDBB280EABD192330DE	Standard pack. One of the few indulgencies Strata would grant you.	いつもの一箱。ストラータから与えられる数少ない慰メ。	늘 똑같은 한 갑. 스트라타가 베푸는 몇 안 되는 위안이다.
991	0749E1D94C90A74D60B963AFDA41377E	Step 1. Fuse Installation:\r\nInsert the desired amount of fuses. \r\nDo not force insertion,  misalignment may cause shorting.	手順1. ヒューズの装着\r\nヒューズを挿入する。\r\n無理に押し込まないこと。位置ずれはショートの原因となる。	순서 1. 퓨즈 장착\r\n퓨즈를 삽입한다.\r\n억지로 밀어 넣지 말 것. 위치가 어긋나면 합선의 원인이 된다.
992	47D68B704D55D04BC3B2A6BEBB577C0D	Step 1: Fuse Installation	手順 1 ：ヒューズの取付	절차 1: 퓨즈 장착
993	FA6B9E154D36DAE159F48AAD17F7307D	Step 2. Load Calibration:\r\nRotate the middle selector knob to match the number of \r\nfuses installed. Listen for the tactile click.	手順2. 負荷の校正\\r\r\n中央のセレクターノブを回し、装着したヒューズの本数に合わせる。	순서 2. 부하 교정\\r\r\n중앙의 셀렉터 노브를 돌려, 장착한 퓨즈의 개수에 맞춘다.
994	F2769BDA42D04F855E04DDB5DB655839	Step 2: Load Calibration	手順 2 ：負荷の校正	절차 2: 부하 보정
995	A2E6BF6B461923A373A1588237DDB06E	Step 3.  Circuit Activation:\r\nPress and hold the start button until the indicator light \r\nturns solid green.	手順3. 回路の起動\r\n表示灯が緑色になるまで\r\n赤く光る通電ボタンを押し続ける。	순서 3. 회로 기동\r\n표시등이 녹색이 될 때까지\r\n붉게 빛나는 통전 버튼을 계속 누른다.
996	FC3328FF4ED0EEF610B0D18A2EB347FC	Step 3: Circuit Activation	手順 3 ：回路の起動	절차 3: 회로 기동
997	A5AC3F6C4471AF2A259B6FB581223BE4	Step 4.  Phase Alignment:\r\nFlip Switches 1, 3, 6, and 7 into the upright (ON) position.\r\nSwitches may be stiff, apply steady pressure.	手順4. 位相の調整\r\nスイッチ1、3、6、7番を上向き（オン）に切り替える。\r\nスイッチが固着している場合は、一定の力で操作すること。	순서 4. 위상 조정\r\n스위치 1, 3, 6, 7번을 위쪽(켜짐)으로 전환한다.\r\n스위치가 고착되어 있을 경우, 일정한 힘으로 조작할 것.
998	015195F14632B0D3ECE36382BCF4EBD0	Step 4: Phase Alignment	手順 4 ：位相の調整	절차 4: 위상 조정
999	1543926143BC0F2A1D0A4CA9BF17FF47	Step 5. Power Surge Warning:\r\nEnsure no personnel are in direct contact with conductive\r\nsurfaces.	手順5. 電力サージに注意\\r\r\n誰も導電部に触れていないことを確認すること。	순서 5. 전력 서지에 주의\\r\r\n아무도 도전부에 닿아 있지 않은지 확인할 것.
1000	082A7CB24A10A66B64828CAA79CE230A	Step 5: Main Breaker Engage	手順 5 ：主遮断器の操作	절차 5: 주 차단기 조작
1001	4990A4BC4959961D514D9E9492968946	Stepan should have shot him.	ステパンは撃つべきだった	스테판은 그를 쐈어야 했다
1002	82962E1646815C00D07A349F7DE10102	Stepan was desperate to find something in Yosep's research that could help, even after the killing.	ステパンは殺しの後でも ヨセフの研究に活路を求めて必死だったようね	스테판은 살인 후에도 요세프의 연구에서 활로를 찾으려 필사적이었던 모양이야
1003	2815B22648D297EF24E13B80B4093563	Stick.	木の棒。	나무 막대기.
1004	A4CB12C9414E205FA37A61BE3B10D8FB	Still asleep in the static. 	今も ノイズの中で眠ってイル	지금도 잡음 속에서 잠들어 있다
1005	D23D6D224AAB1A3FB2000D98A9D8077B	Stjin Deschuyteneer\r\n	Stjin Deschuyteneer\r	Stjin Deschuyteneer\r
1006	39D9515D431A9EBD1210ECA04E083591	Storage	備品庫	비품고
1007	A15F94434EF9B3E698816C832D132D06	Stores and syncs crew mail transmissions. Assigned to Administrators.	乗員の電子メールを保存・同期するもの。管理者専用。	승조원의 전자 메일을 보존·동기화하는 것. 관리자 전용.
1008	6AED0EF7475F618E914B87B2098538D5	Strata	ストラータ	스트라타
1009	AA2AE86849E776B2002B0BAD75F44F19	Strata\r\nCertificate Of Achievement\r\nStepan Adamenko	ストラータ\r\n功績表彰状\r\nステパン・アダメンコ	스트라타\r\n공적 표창장\r\n스테판 아다멘코
1010	653B2AE14AF5B625AE86E5BF2DCE89E5	Strata Directive Committee\r\nDrilling and Exploration Division\r\n\r\nOffer of Enlistment\r\n\r\nIssued: 02/01 1979\r\nRecipient: Viktor Kaminskyi\r\nYear of birth: 1939\r\nResidence: Prospekt Mira 18\r\n\r\nViktor,\r\nYour rejection of our offer saddens me, but I want you to know that I understand.\r\nI know your father and you never saw eye to eye.\r\nAnd now you are a father yourself.\r\nIt's a heavy burden to bear,\r\nbut I know you will handle it with the same care, tenderness, and unfailing effort \r\nthat you seem to give to everything in your life.\r\n\r\nI'm proud of you.\r\n\r\nSigned: Director of Initiatives,\r\nStepan Adamenko	入隊要請\r\n \r\n発行日：1978/12/16\r\n宛先：ビクトル・カミンスキー\r\n生年：1939 年\r\n住所：ミーラ大通り 18\r\n \r\nビクトルへ\r\n今回の申し出を断られたのは残念だ。この任務は\r\n唯一無二のものになる。懐古主義的かもしれないが\r\nあの古き良き時代の再来と言っていいだろう。\r\n \r\nとはいえ、君の決断は尊重しよう。\r\n君が父親と折り合いが悪かったことも知っている。\r\n今は君も父親だ。その責任の重さは想像に難くない。\r\nだが君ならこれまでと同じく誠実かつ丁寧に、\r\nそして努力を惜しまず向き合うだろう。\r\n \r\n君を誇りに思うよ。\r\n \r\nストラータ掘削・探査部門\r\n施策統括責任者\r\nステパン・アダメンコより	입대 요청\r\n \r\n발행일: 1978/12/16\r\n수신: 빅토르 카민스키\r\n출생 연도: 1939년\r\n주소: 미라 대로 18\r\n \r\n빅토르에게\r\n이번 제안을 거절당한 것은 유감이다. 이 임무는\r\n유일무이한 것이 될 것이다. 회고주의적일지도 모르지만\r\n그 옛 좋은 시절의 재림이라 해도 좋을 것이다.\r\n \r\n그렇지만, 자네의 결단은 존중하겠다.\r\n자네가 아버지와 사이가 좋지 않았던 것도 알고 있다.\r\n이제는 자네도 아버지다. 그 책임의 무게는 상상하기 어렵지 않다.\r\n하지만 자네라면 지금까지와 같이 성실하고 정중하게,\r\n그리고 노력을 아끼지 않으며 마주할 것이다.\r\n \r\n자네가 자랑스럽다.\r\n \r\n스트라타 굴착·탐사 부문\r\n시책 총괄 책임자\r\n스테판 아다멘코로부터
1011	9F278E034107BF848B6E0883E50EFFAB	Strata Institute of Navigational Studies\r\n\r\nNavigator Aptitude\r\nFinal Examination\r\n\r\nSubtest: Drill Vessel Steering Systems\r\nTest Code: DVSS\r\nDATE: 23 VI 1961\r\nTime: 30 Minutes\r\n\r\nDeveloped and administered on behalf of the Government & People of the SPRN\r\n\r\nDO NOT TURN THIS PAGE UNTIL YOU ARE TOLD TO DO SO\r\n\r\nCopyright SINS 1961\r\nConfidential	ストラータ地航行学研究院\r \r 地航行士適性\r 最終試験\r \r サブテスト：掘削艇の操舵システム\r テストコード: DVSS\r 実施日：1961/6/23\r 試験時間：30分\r \r ネヴリスカ社会主義人民共和国の名において作成・実施\r \r 指示があるまで、このページをめくってはならない。\r \r 著作権：SINS 1961\r 機密文書	스트라타 지저항행학 연구원\r \r 항해사 적성\r 최종 시험\r \r 서브테스트: 굴착기 조타 시스템\r 테스트 코드: DVSS\r 실시일: 1961/6/23\r 시험 시간: 30분\r \r 네브리스카 사회주의 인민공화국의 이름으로 작성·실시\r \r 지시가 있을 때까지 이 페이지를 넘겨서는 안 된다.\r \r 저작권: SINS 1961\r 기밀 문서
1012	BE9639014FB49BDABB084D9C55B9B8A8	Strata disabled the autopilot systems.	自動操縦は ストラータに切れられた	자동조종은 스트라타에 의해 차단됐다
1013	2EFB09574E2B840B439A668C13E70FAA	Strata had refused to let the drilling missions be a thing of the past. 	ストラータは 掘削任務の凍結を拒否シ	스트라타는 굴착 임무의 동결을 거부했고
1014	78594E3C4A698A607065EEA8E1C411B6	Strata will claim the mission failed because of sabotage.	ストラータは 失敗の原因を妨害工作にするつもりだ	스트라타는 실패의 원인을 방해 공작으로 몰아갈 셈이다
1015	C21F834C4E5D92E812E1758096AABAC2	StrataBIOS 1.0 Release 4.5\r\nCopyright Strata Technologies\r\nAll Rights Reserved\r\n\r\nSystem ID\r\n=\r\nFV00120576\r\n\r\nSystem diagnostics\r\nCPU     IV Mark-F 1024MHz: safe \r\nRAM     Extended 512Hz: Safe\r\nDrive   Admin level permissions\r\n\r\nInitializing boot up\r\n................................\r\n	StrataBIOS 1.0 リリース 4.5\r\n著作権所有：\r\nStrata Technologies\r\n \r\n システム ID\r\n =\r\n FV00120576\r\n \r\nシステム診断\r\nCPU IV Mark-F 1024MHz：正常\r\nRAM 拡張 512Hz：正常\r\nDrive 管理者権限\r\n \r\n起動準備中\r\n................................\r\n	StrataBIOS 1.0 릴리스 4.5\r\n저작권 소유：\r\nStrata Technologies\r\n \r\n 시스템 ID\r\n =\r\n FV00120576\r\n \r\n시스템 진단\r\nCPU IV Mark-F 1024MHz：정상\r\nRAM 확장 512Hz：정상\r\nDrive 관리자 권한\r\n \r\n기동 준비 중\r\n................................\r\n
1016	7BAF632E4A102820FDD9BFA600AE5B54	Successfully turn on the lights in REC.	娯楽室の照明をつける。	오락실의 조명을 켠다.
1017	5CD5698D4458953019342790415F5D12	Survive the monster attack in engines.	機関室にて怪物の襲撃から生き延びる。	기관실에서 괴물의 습격으로부터 살아남아라.
1018	948FDD854741CEFBDCE1DB8531DDACB2	Survive the monster.	怪物から生き延びる。	괴물에게서 살아남아라.
1019	14E444B948CE3CC837C746A32DD81BAA	Svitanok Cigarettes	スヴィタノクの煙草	스비타노크 담배
1020	38889DB6494612F18E9DB3ADEA6B8535	System 1: CONNECTED	システム 1：接続済み	시스템 1: 접속됨
1021	85E9E57743A5BDFDB94ECFAB6950408B	System 1: READY	システム 1：準備完了	시스템 1: 준비 완료
1022	14772B3E4F97F67EBF1079B8F3BA767F	System 2: CONNECTED	システム 2：接続済み	시스템 2: 접속됨
1023	0468776B45E9073FCABCEBBF9F45C774	System 2: READY	システム 2：準備完了	시스템 2: 준비 완료
1024	DC185F7346EA2AADA998C48D11879263	"System requires 3 vectors of filetype "".xyz"""	xyz 形式データが 3 件必要	xyz 형식 데이터가 3건 필요
1025	DE7CF3AF49EE5C0D4F4442864686B2AF	TAKE THE CASSETTE	カセットを取レ。	카세트를 가져가라.
1026	BAB3E8844F7C03756F2F28A31ED59B40	TAPE #1	テープ 1	테이프 1
1027	9C7835C54F53410CBB3FF0A341BB6053	TAPE #2	テープ 2	테이프 2
1028	1EF350994748A3401F70BDBF8D215B5C	TAPE #3	テープ 3	테이프 3
1029	614EFB764A851A6D354854A443FD9EA1	TAPE #4	テープ 4	테이프 4
1030	BB18613D4DE3F1F69849CDB7E37595EE	TAPE ID........... XXX-000]	テープ ID...........XXX-000]	테이프 ID...........XXX-000]
1031	7B019B554F21A89DCE646EB3E0D9B8D1	TARGET DEPTH:	目標の深度：	목표 심도:
1032	56BD309142300AD220B664B81BE2FD24	TEMPERATURE REPORT	温度測定記録	온도 측정 기록
1033	DF9F9C2743C1C7977676009FD066CC6F	TERRAIN AHEAD UNSCANNABLE\r\nAUTOMATION DISABLED	前方地形スキャン不可\r 自動航行無効	전방 지형 스캔 불가\r 자동 항행 비활성화
1034	FCE487564B564EF67AB505A901838126	TERRAIN DENSITY	地 形 密 度	지 형 밀 도
1035	BEDB4E9346251887905D879DB91E5452	THAT'LL DO	上出来	잘했다
1036	21FA8BA745520FE9F3D175A13284179B	THE BRIGHTEST MINDS\r\n\r\nBELONG BELOW	選ばれし知性は\r \r 地下に属す	선택받은 지성은\r \r 지하에 속한다
1037	4E58E8014C792F884E5259A839BAE91E	THE CORNERSTONE\r\n\r\nDirectorate Board Questions Strata\r\n\r\nMaria Demchenko, a senior representative of the once-dominant mining and energy conglomerate Strata has been summoned by the Directorate Board. Demchenko is to answer questions about a possible connection between the so called Matryoshka Incident, and the M12 mission, a Strata-sponsored expedition that launched earlier this month. The expedition was the first mission of its kind undertaken by Strata in over nine years.\r\n\r\nA second expedition has now been proposed, this time to be lead by veteran geonaut Stepan Adamenko. The goal of this expedition is said to be to investigate why the M-12 lost contact with the surface, though Strata has claimed to have no hope of finding their crew still alive.\r\n	ザ・コーナーストーン\r\n統括局、ストラータ社を追及\r\nかつて採掘・エネルギー分野で覇権を握っていた複合企業ストラータ社の上級幹部、マリア・デムチェンコ氏が統括局に召喚された。同氏は「マトリョーシカ事件」と、今月初頭に開始された同社主導の遠征「M12」との関連性について説明を求められている。この遠征は、同社にとって9年以上ぶりとなる同種の任務だった。現在、第2次遠征が計画されており、熟練の地航行士ステパン・アダメンコ氏が指揮を執る見込みだ。同遠征では、M12が地上との通信を絶った原因の調査が目的とされているが、ストラータ社は乗員の生存については望み薄との見解を示している。	더 코너스톤\r\n통괄국, 스트라타 사를 추궁\r\n한때 채굴·에너지 분야에서 패권을 쥐었던 복합 기업 스트라타 사의 상급 간부, 마리아 뎀첸코 씨가 통괄국에 소환되었다. 그녀는 「마트료시카 사건」과, 이달 초에 개시된 동사 주도의 원정 「M12」 사이의 연관성에 대해 설명을 요구받고 있다. 이 원정은, 동사에게 9년여 만의 동종 임무였다. 현재, 제2차 원정이 계획되어 있으며, 숙련된 항해사 스테판 아다멘코 씨가 지휘를 맡을 전망이다. 해당 원정에서는, M12가 지상과의 통신을 끊은 원인의 조사가 목적으로 알려져 있으나, 스트라타 사는 승조원의 생존에 대해서는 희망이 희박하다는 견해를 내비치고 있다.
1038	C73EA67E4C316B109E50C48663E94A9E	"THE CORNERSTONE\r\n\r\nNATION PUTS FAITH IN MOLE\r\n\r\nA Strata M-13 drilling vessel, affectionately dubbed the ""Mole"" by its 4-man crew, is set to depart later this week, targeting the near-impossible depth of 8700 meters. Mission director Stepan Adamenko is hoping to locate the source of the enigmatic White Rabbit Signal, which experts believe may be causing the disturbances currently plaguing the nation.\r\n\r\nThe M-13 is, by some, seen as mining and energy conglomerate Strata's attempt to set things right, after a previous drilling vessel suddenly went missing at lower depths. Its crew..."	国家、モールに望みを託す\r\n\r\n4名の乗員から「モール」との愛称で親しまれるストラータ社のM-13が、\r\nほぼ不可能とされる深度 8,700 メートルを目指し、\r\n今週後半にも出発する予定だ。\r\n\r\n本任務は、ステパン・アダメンコ氏の指揮のもと、\r\n不可解な「白ウサギ信号」の発信源特定を目的としている。\r\n専門家は、この信号が現在国内を悩ませている異常の原因とみている。\r\n\r\nM-13をストラータ社の名誉回復の試みと見る向きもあり、\r\n過去の事件を…	국가, 두더지에 희망을 걸다\r\n\r\n4명의 승조원으로부터 「두더지」라는 애칭으로 불리는 스트라타 사의 M-13이,\r\n거의 불가능하다고 여겨지는 심도 8,700미터를 목표로,\r\n이번 주 후반 출발할 예정이다.\r\n\r\n본 임무는, 스테판 아다멘코 씨의 지휘 아래,\r\n불가해한 「흰토끼 신호」의 발신원 특정을 목적으로 한다.\r\n전문가들은, 이 신호가 현재 국내를 괴롭히고 있는 이상 현상의 원인으로 보고 있다.\r\n\r\nM-13을 스트라타 사의 명예 회복 시도로 보는 시각도 있으며,\r\n과거의 사건을…
1039	A28CD9A44A2D0719C1AAFDA5546DC35E	THE VESSEL IS OFF COURSE\r\n\r\nCHECK DIAGNOSTICS IN THE\r\nCOCKPIT LOCATED ON THE DECK	航 路 を 逸 脱 中\r\n \r\nデ ッ キ に て 診 断 結 果 を\r\n確 認 し て く だ さ い	항 로 를 이 탈 중\r\n \r\n갑 판 에 서 진 단 결 과 를\r\n확 인 해 주 십 시 오
1040	CE2522FE4F88FA0F4090B5B1A5EB42E7	TO INSCRIBE\r\nPRESS SWITCH	スイッチを押して\r 書き込み開始	스위치를 눌러\r 기록 개시
1041	8C9DB058459A3D407FB034A3FCD209BD	TO OVERWRITE\r\nPRESS THE SWITCH 	上書きするニハ\nスイッチを押セ	덮어쓰려면\n스위치를 눌러라
1042	1BE7FBA44EC4A450669BA5AC124AFE9D	TO REMAIN STILL	留まることヲ	머무르기를
1043	341412FE4418F47CDC9721B82B2926AE	TO SAVE YOUR SON\r\nPRESS THE SWITCH 	息子を救うベク\r\nスイッチを押セ	아들을 구하려면\r\n스위치를 눌러라
1044	9FA441E84182CB144FCCF2A0824BA83F	TRUST ME	急ぐノダ	서둘러라
1045	09F32DD94FCF9FA4037B3681435E03CC	Take the cassette\r\n\r\nYou will need it	カセットを取レ。必要にナル	카세트를 가져가라.\r\n\r\n필요하게 될 것이다
1046	9F9D6A9C4EC0DED2081947AFDCE95D6F	Take the cassette. Hold him in your arms and you will know. 	カセットを手に取レ 彼を抱けば……分かるはずダ	카세트를 손에 쥐어라 그를 품에 안으면…… 알게 될 것이다
1047	CF89FEF0403FBEFACD95D6B36A56C0A4	Taras Kaminskyi\r\nDepth Achieved: 6482m\r\nJanuary 5, 1960	タラス・カミンスキー\r\n到達深度：6,482m\r\n1960 年 1 月 5 日	타라스 카민스키\r\n도달 심도: 6,482m\r\n1960년 1월 5일
1048	9C39DED046055A9F2AE4EEA9115DF143	Target status:\r\nTarget secure:\r\nForeign objects:	目標の状態：\r\n目標の捕捉：\r\n異物：	목표 상태：\r\n목표 포착：\r\n이물：
1049	1826754F492F5E23FF62E390975C995F	Targeting Cassette	航路点カセット	항로점 카세트
1050	F0EC85684EA1E7C397B348ABC63C5FC9	Test Lead\r\n	Test Lead\r	테스트 리드\r
1051	F13DBF1C41456B449B8BFDBD3A5FCE11	Thank you K-A-M-I-N-S-K-Y-I for registering with Vostok.	カミンスキー様 ヴォストークにご登録いただきありがとうございます	카민스키 님, 보스토크에 등록해 주셔서 감사합니다
1052	20F2640B451E317853F34DB73036874D	Thank you for keeping our hopes alive.	希望をつないでくれてありがとう。	희망을 이어 줘서 고마워.
1053	AFDCE2DC405E9C6913B8CFAD4A5ACA63	Thank you for sharing that with us.	ご共有ありがとうございます	공유해 주셔서 감사합니다
1054	E41A31924C483D7D407B60924B135F52	Thank you for taking this step.	ご利用ありがとうございます	이용해 주셔서 감사합니다
1055	891743BD43DF6159778E939FE9842BF7	Thank you, Viktor. For all that you've given me.	君がしてくれたコトに 感謝スル	네가 해 준 일에 감사한다
1056	EE19ECDF40814E1A78CFE79DD218BB43	Thank you. The date is correct.	日付をご確認いたしました	날짜를 확인했습니다
1057	054CACDD4489F5F6FBAEC4803B151AE9	Thank you. The information is correct.	入力内容をご確認いたしました	입력 내용을 확인했습니다
1058	73664C2C4DD31FA9CFF031935430E757	That explosion just now, that was you, wasn't it?	さっきの爆発 君の仕業なんだな？	방금 그 폭발, 네 짓이지?
1059	FF972ED54EBF17008B878098CB9E7BB5	That said, we're sure glad to have you here. 	とはいえ 来てくれて助かった	그래도 와 줘서 다행이야
1060	78D6675B429FE80553DAC8AAFF3B708C	That was nothing but a creature of the past.	アレは 過去に属スル存在	그건 과거에 속한 존재였어
1061	74CB0F504A95B17922E84AA03B207674	That’s what you are.	それがお前の正体だ	그게 네 정체다
1062	098CB66A4BCCF9F42C4CF0A43EBEAE20	The Cornerstone\r\n\r\n8754 METERS - A NEW LOW\r\n\r\nS. Adamenko\r\n	ザ・コーナーストーン\r\n8754メートル - 到達深度、新記録\r\nS.アダメンコ	더 코너스톤\r\n8754미터 - 도달 심도, 신기록\r\nS. 아다멘코
1063	BC41007147DECE2FFFD01BBEB0FBF4F7	The Engineer mistook mourning for madness. He couldn't fathom what truly defines a monster. 	機関士は悲しみを狂気と履き違えタ。怪物を怪物たらしめる本質、彼にはそれが見抜けなかったらシイ。 	기관사는 슬픔을 광기로 착각했다. 괴물을 괴물답게 만드는 본질, 그에게는 그것이 보이지 않았던 모양이다.
1064	46FAEFA448C213D7D3C663BD54FA1F4C	The Geologist saw the world only in waking dreams. Not realizing that to listen you have to cease talking. 	地質学者ハ、白昼夢の中から世界を眺めてイタ。耳を傾けるためニハ、沈黙する必要があることに気付かず二。	지질학자는, 백일몽 속에서 세계를 바라보고 있었다. 귀를 기울이기 위해서는, 침묵해야 한다는 것을 깨닫지 못한 채로.
1065	BC46DF894B2071CB3B806DB76083BD9E	The M-13 was so beat up at that point that they couldn't peform any conventional docking manuevers.	M-13号艇の損傷は激しく 通常のドッキングは不可能でしたので	M-13호정의 손상은 심각해서 통상적인 도킹은 불가능했으므로
1066	1ADDF2904EEA4C794D2952BE285BE15C	The Signal target coordinates seem to have been updated without issue.	信号の座標は、問題なく更新されているようだ。	신호의 좌표는 문제없이 갱신된 것 같다.
1067	5C93E9B545F4FBC5381A80AB9393FBA0	The Signal's source. It's here, just a few meters beneath us.	信号源さ ここにある ほんの数メートル下にな	신호원이야 여기 있어 바로 몇 미터 아래에 말이야
1068	5A337973446087E8D0A5FD9088E2647E	The VOSTOK INITIATIVE\r\nA SUN THAT NEVER SETS\r\n\r\n\r\nTHE LIGHT OF CONCIOUSNESS IS THE MOST PRECIOUS THING ANY CITIZEN MAY OWN\r\n\r\nNever let go\r\n\r\nDISCLAIMER: MUST BE KEPT COLD	ヴォストーク推進機構\r\n～沈まぬ太陽～\r\n \r\n \r\n意識の光こそ、あらゆる市民が持ちうる最も貴重な財産である\r\n \r\n手放してはならない\r\n \r\n注意：冷却状態を厳守	보스토크 추진 기구\r\n～지지 않는 태양～\r\n \r\n \r\n의식의 빛이야말로, 모든 시민이 가질 수 있는 가장 귀중한 재산이다\r\n \r\n놓아서는 안 된다\r\n \r\n주의: 냉각 상태를 엄수
